id;DESCRIPTION;price;link;image_link;availability;brand;delivery_time;gtin_ean;product_type;sale_price;size;stock;title
Kroms Line KVI 3FI B3 #84;Despiece vitrocerámica Ansonic VA-411;0.01;https://www.sspelectronic.com/producto/19128-;https://www.sspelectronic.com/images/productos/img/19128-1-original.jpg;S;;2;1300000016694;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica Ansonic VA-411
oled55b9sla;Placa T-Con LG OLED55B9SLA;45;https://www.sspelectronic.com/producto/19129-;https://www.sspelectronic.com/images/productos/img/19129-1-original.jpg;S;LG;2;1300000016695;Placa TCon;54.45;0.5 x 0.5 x 0.5;1;Placa T-Con LG OLED55B9SLA
Kroms Line KVI 3FI B3 #85;Despiece vitrocerámica ZANUSSI Z6233I0K;0.01;https://www.sspelectronic.com/producto/19130-;https://www.sspelectronic.com/images/productos/img/19130-1-original.jpg;S;;2;1300000016696;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica ZANUSSI Z6233I0K
Kroms Line KVI 3FI B3 #86;Despiece vitrocerámica Nodor 3223;0.01;https://www.sspelectronic.com/producto/19131-;https://www.sspelectronic.com/images/productos/img/19131-1-original.jpg;S;;2;1300000016697;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica Nodor 3223
Cata TN 604 / A #13;Despiece vitrocerámica Cata TN 604;0.01;https://www.sspelectronic.com/producto/19132-;https://www.sspelectronic.com/images/productos/img/19132-1-original.jpg;S;;2;1300000016698;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica Cata TN 604
V630SM #2;Despiece vitrocerámica Elegance V204;0.01;https://www.sspelectronic.com/producto/19133-;https://www.sspelectronic.com/images/productos/img/19133-1-original.jpg;S;;2;1300000016699;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica Elegance V204
Kroms Line KVI 3FI B3 #87;Despiece vitrocerámica TEKA TT 620;0.01;https://www.sspelectronic.com/producto/19134-;https://www.sspelectronic.com/images/productos/img/19134-1-original.jpg;S;;2;1300000016700;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica TEKA TT 620
Kroms Line KVI 3FI B3 #88;Despiece vitrocerámica TEKA TR 630 VR 02;0.01;https://www.sspelectronic.com/producto/19135-;https://www.sspelectronic.com/images/productos/img/19135-1-original.jpg;S;;2;1300000016701;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica TEKA TR 630 VR 02
TDN 603 /D #10;Despiece vitrocerámica CATA IBF 3128;0.01;https://www.sspelectronic.com/producto/19136-;https://www.sspelectronic.com/images/productos/img/19136-1-original.jpg;S;;2;1300000016702;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica CATA IBF 3128
BN94-16876T;Placa Main SAMSUNG QE55Q80AAT BN94-16876T;102.64;https://www.sspelectronic.com/producto/19137-;https://www.sspelectronic.com/images/productos/img/19137-1-original.jpg;S;SAMSUNG;2;1300000016703;Placas Main;124.2;0.5 x 0.5 x 0.5;0;Placa Main SAMSUNG QE55Q80AAT BN94-16876T
RSAG7.820.6143/ROH #2;Módulo Botonera RSAG7.820.6143 / ROH;16.53;https://www.sspelectronic.com/producto/19138-;https://www.sspelectronic.com/images/productos/img/19138-1-original.jpg;S;;2;1300000016704;Módulo Botonera;20;0.5 x 0.5 x 0.5;0;Módulo Botonera RSAG7.820.6143 / ROH
Kroms Line KVI 3FI B3 #89;Despiece vitrocerámica CATA IBF 3128;0.01;https://www.sspelectronic.com/producto/19139-;https://www.sspelectronic.com/images/productos/img/19139-1-original.jpg;S;;2;1300000016705;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica CATA IBF 3128
KD55XH8096 1-003-740-31;Placa Main SONY KD-55XH8096 1-003-740-31;100;https://www.sspelectronic.com/producto/19140-;https://www.sspelectronic.com/images/productos/img/19140-1-original.jpg;S;;2;1300000016706;Placas Main;100;0.5 x 0.5 x 0.5;99;Placa Main SONY KD-55XH8096 1-003-740-31
Kroms Line KVI 3FI B3 #90;Despiece vitrocerámica BEKO HIC 63401 T;0.01;https://www.sspelectronic.com/producto/19141-;https://www.sspelectronic.com/images/productos/img/19141-1-original.jpg;S;;2;1300000016707;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica BEKO HIC 63401 T
Zanussi ZWF71240W #2;Puerta Lavadora Zanussi ZWF71240W usada;24.79;https://www.sspelectronic.com/producto/19142-;https://www.sspelectronic.com/images/productos/img/19142-1-original.jpg;S;;2;1300000016708;Despiece Lavadoras;30;0.5 x 0.5 x 0.5;0;Puerta Lavadora Zanussi ZWF71240W usada
Kroms Line KVI 3FI B3 #91;Despiece vitrocerámica Ansonic VA-311;0.01;https://www.sspelectronic.com/producto/19143-;https://www.sspelectronic.com/images/productos/img/19143-1-original.jpg;S;;2;1300000016709;Vitrocerámica;0.01;0.5 x 0.5 x 0.5;1;Despiece vitrocerámica Ansonic VA-311
EAD65387309 #25;Cable Flex / LVDS LG 49SM8200PLA EAD65387305;8.26;https://www.sspelectronic.com/producto/19144-;https://www.sspelectronic.com/images/productos/img/19144-1-original.jpg;S;LG;2;1300000016710;Cable Flex / LVDS;10;0.5 x 0.5 x 0.5;1;Cable Flex / LVDS LG 49SM8200PLA EAD65387305
EAX6830410 #18;Fuente de Alimentacion LG 49SM8200PLA EAX68248001(1.9) EAY65169901;57.85;https://www.sspelectronic.com/producto/19145-;https://www.sspelectronic.com/images/productos/img/19145-1-original.jpg;S;;2;1300000016711;Fuentes de Alimentación;70;0.5 x 0.5 x 0.5;1;Fuente de Alimentacion LG 49SM8200PLA EAX68248001(1.9) EAY65169901
EAX6787280 #63;Placa Main LG 49SM8200PLA EAX68253604(1.0) 66114803;57.85;https://www.sspelectronic.com/producto/19146-;https://www.sspelectronic.com/images/productos/img/19146-1-original.jpg;S;;2;1300000016712;Placas Main;70;0.5 x 0.5 x 0.5;1;Placa Main LG 49SM8200PLA EAX68253604(1.0) 66114803
BN41-02534B #22;Placa Main SAMSUNG BN41-02534B BN94-10944R SAMSUNG UE40K6300AK;41.32;https://www.sspelectronic.com/producto/19147-;https://www.sspelectronic.com/images/productos/img/19147-1-original.jpg;S;SAMSUNG;2;1300000016713;Placas Main;50;0.5 x 0.5 x 0.5;1;Placa Main SAMSUNG BN41-02534B BN94-10944R SAMSUNG UE40K6300AK
RSAG7.820.7924/ROH, DZ/HE32A5600HWTS HISENSE 32A56;Placa Main Hisense RSAG7.820.7924/ROH, DZ/HE32A5600HWTS HISENSE 32A5600F;78.51;https://www.sspelectronic.com/producto/19149-;https://www.sspelectronic.com/images/productos/img/19149-1-original.jpg;S;HISENSE;2;1300000016714;Placas Main;95;0.5 x 0.5 x 0.5;1;Placa Main Hisense RSAG7.820.7924/ROH, DZ/HE32A5600HWTS HISENSE 32A5600F
BN41-02481A #47;Placa Tcon Samsung UE43AU7095U HV430QUBF70;24.79;https://www.sspelectronic.com/producto/19150-;https://www.sspelectronic.com/images/productos/img/19150-1-original.jpg;S;;2;1300000016715;Placa TCon;30;0.5 x 0.5 x 0.5;1;Placa Tcon Samsung UE43AU7095U HV430QUBF70
N5HBZ0000120 #2;Modulo Wireless/Wifi N5HBZ0000109, Panasonic TX-39AS500E;8.26;https://www.sspelectronic.com/producto/19151-;https://www.sspelectronic.com/images/productos/img/19151-1-original.jpg;S;PANASONIC;2;1300000016716;Modulos Wireless Wifi;10;0.5 x 0.5 x 0.5;1;Modulo Wireless/Wifi N5HBZ0000109, Panasonic TX-39AS500E
17IPS72P, 23521529 #4;Fuente Alimentación Panasonic TX-39AS500E TNPA5932;33.06;https://www.sspelectronic.com/producto/19152-;https://www.sspelectronic.com/images/productos/img/19152-1-original.jpg;S;PANASONIC;2;1300000016717;Fuentes de Alimentación;40;0.5 x 0.5 x 0.5;1;Fuente Alimentación Panasonic TX-39AS500E TNPA5932
17TK151, 180515R3 #8;Módulo Botonera Panasonic TX-39AS500E TNPA5942;8.26;https://www.sspelectronic.com/producto/19153-;https://www.sspelectronic.com/images/productos/img/19153-1-original.jpg;S;PANASONIC;2;1300000016718;Módulo Botonera;10;0.5 x 0.5 x 0.5;1;Módulo Botonera Panasonic TX-39AS500E TNPA5942
1-983-107-31 #7;Placa Led Driver Panasonic TX-39AS500E C420E06E01A;33.06;https://www.sspelectronic.com/producto/19154-;https://www.sspelectronic.com/images/productos/img/19154-1-original.jpg;S;;2;1300000016719;Placa Led Driver;40.0026;0.5 x 0.5 x 0.5;1;Placa Led Driver Panasonic TX-39AS500E C420E06E01A
BN96-30450A #2;kit 10 tiras leds originales Samsung UE40J5100AW;57.85;https://www.sspelectronic.com/producto/19155-;https://www.sspelectronic.com/images/productos/img/19155-1-original.jpg;S;;2;1300000016720;Tiras Leds TV;70;0.5 x 0.5 x 0.5;0;kit 10 tiras leds originales Samsung UE40J5100AW
TX-42AS500E TNP4G5682A #2;Placa Main Panasonic TX-39AS500E TNP4G568;33.06;https://www.sspelectronic.com/producto/19156-;https://www.sspelectronic.com/images/productos/img/19156-1-original.jpg;S;PANASONIC;2;1300000016721;Placas Main;40;0.5 x 0.5 x 0.5;0;Placa Main Panasonic TX-39AS500E TNP4G568
55SM8200PLA;Placa Main LG 55SM8200PLA EAX68253604 ( 1.0 ) 66214603;66.12;https://www.sspelectronic.com/producto/19157-;https://www.sspelectronic.com/images/productos/img/19157-1-original.jpg;S;;2;1300000016722;Placas Main;80;0.5 x 0.5 x 0.5;1;Placa Main LG 55SM8200PLA EAX68253604 ( 1.0 ) 66214603
Pies SHARP LC-24CHG6132EM #12;Cable Flex SHARP LE-43CUF8472ES;8.26;https://www.sspelectronic.com/producto/19158-;https://www.sspelectronic.com/images/productos/img/19158-1-original.jpg;S;SHARP;2;1300000016723;Cable Flex / LVDS;10;0.5 x 0.5 x 0.5;1;Cable Flex SHARP LE-43CUF8472ES
TP.MS6486.PB710 LQ315T3HC4U B17072917 LC-32HG5141;PLACA TCON SHARP LE-43CUF8472ES;16.53;https://www.sspelectronic.com/producto/19159-;https://www.sspelectronic.com/images/productos/img/19159-1-original.jpg;S;SHARP;2;1300000016724;Placa TCon;20;0.5 x 0.5 x 0.5;1;PLACA TCON SHARP LE-43CUF8472ES
PW.188W2.711 LSC490FN02 #7;Fuente Alimentación SHARP LE-43CUF8472ES PW.188W2.711;41.32;https://www.sspelectronic.com/producto/19160-;https://www.sspelectronic.com/images/productos/img/19160-1-original.jpg;S;SHARP;2;1300000016725;Fuentes de Alimentación;50;0.5 x 0.5 x 0.5;1;Fuente Alimentación SHARP LE-43CUF8472ES PW.188W2.711
T.MS6308.711 LC-49SFE7332E LC550DUY-SHP #9;PLACA MAIN SHARP LE-40UI7552K T.MS6488E.U703;49.59;https://www.sspelectronic.com/producto/19161-;https://www.sspelectronic.com/images/productos/img/19161-1-original.jpg;S;SHARP;2;1300000016726;Placas Main;60;0.5 x 0.5 x 0.5;1;PLACA MAIN SHARP LE-40UI7552K T.MS6488E.U703
Altavoces SHARP LC-24CHG6132EM, TL-Q1035 - 5W #12;Altavoces SHARP LE-40UI7552K E060-0171-013;8.26;https://www.sspelectronic.com/producto/19162-;https://www.sspelectronic.com/images/productos/img/19162-1-original.jpg;S;SHARP;2;1300000016727;Placas Main;10;0.5 x 0.5 x 0.5;1;Altavoces SHARP LE-40UI7552K E060-0171-013
Pies SHARP LC-24CHG6132EM #13;Cable Flex SHARP LE-40UI7552K;8.26;https://www.sspelectronic.com/producto/19163-;https://www.sspelectronic.com/images/productos/img/19163-1-original.jpg;S;SHARP;2;1300000016728;Cable Flex / LVDS;10;0.5 x 0.5 x 0.5;1;Cable Flex SHARP LE-40UI7552K
Modulo IR SHARP LC-24CHG6132EM, YX-PCB-RX-194 #7;Modulo IR SHARP LE-40UI7552K 20180118;8.26;https://www.sspelectronic.com/producto/19164-;https://www.sspelectronic.com/images/productos/img/19164-1-original.jpg;S;SHARP;2;1300000016729;Módulos IR;10;0.5 x 0.5 x 0.5;1;Modulo IR SHARP LE-40UI7552K 20180118
PW.188W2.711 LSC490FN02 #8;Fuente Alimentación SHARP LE-40UI7552K PW.168W2.801;49.59;https://www.sspelectronic.com/producto/19165-;https://www.sspelectronic.com/images/productos/img/19165-1-original.jpg;S;SHARP;2;1300000016730;Fuentes de Alimentación;60;0.5 x 0.5 x 0.5;1;Fuente Alimentación SHARP LE-40UI7552K PW.168W2.801
T.MS6308.711 LC-49SFE7332E LC550DUY-SHP #10;PLACA MAIN SHARP LE-43CUF8472ES T.MS6488E.U703;49.59;https://www.sspelectronic.com/producto/19166-;https://www.sspelectronic.com/images/productos/img/19166-1-original.jpg;S;SHARP;2;1300000016731;Placas Main;60;0.5 x 0.5 x 0.5;1;PLACA MAIN SHARP LE-43CUF8472ES T.MS6488E.U703
8001145411 #7;Módulo Electronico Vitro Balay 3ET713X/01 YL146 980.003-04 75.13051.xxx;24.79;https://www.sspelectronic.com/producto/19168-;https://www.sspelectronic.com/images/productos/img/19168-1-original.jpg;S;;2;1300000016732;Módulo Electrónico;30;0.5 x 0.5 x 0.5;1;Módulo Electronico Vitro Balay 3ET713X/01 YL146 980.003-04 75.13051.xxx
bn94-11924f;Placa Main SAMSUNG ue40mu6402uxxh bn94-11924f;65;https://www.sspelectronic.com/producto/19169-;https://www.sspelectronic.com/images/productos/img/19169-1-original.jpg;S;;2;1300000016733;Placas Main;65;0.5 x 0.5 x 0.5;0;Placa Main SAMSUNG ue40mu6402uxxh bn94-11924f
Cable Flex/LVDS Saba SA40S58N1 #2;Cable Flex/LVDS Saba S3217V-WIFI;8.26;https://www.sspelectronic.com/producto/19170-;https://www.sspelectronic.com/images/productos/img/19170-1-original.jpg;S;SABA;2;1300000016734;Cable Flex / LVDS;10;0.5 x 0.5 x 0.5;1;Cable Flex/LVDS Saba S3217V-WIFI
JUC7.820.00204301, HLS84F-IU #3;Placa Main Saba S3217V-WIFI 23451594 17MB211 usada de desmontaje;24.79;https://www.sspelectronic.com/producto/19171-;https://www.sspelectronic.com/images/productos/img/19171-1-original.jpg;S;SABA;2;1300000016735;Placas Main;30;0.5 x 0.5 x 0.5;1;Placa Main Saba S3217V-WIFI 23451594 17MB211 usada de desmontaje
EAX6787280 #64;Placa Main LG 75UK6500PLA EAX67872805(1.1) 65295403;57.85;https://www.sspelectronic.com/producto/19173-;https://www.sspelectronic.com/images/productos/img/19173-1-original.jpg;S;LG;2;1300000016736;Placas Main;70;0.5 x 0.5 x 0.5;2;Placa Main LG 75UK6500PLA EAX67872805(1.1) 65295403
EAX6787280 #65;Placa Main LG 75UK6500PLA EAX67872805(1.1) 66112603;57.85;https://www.sspelectronic.com/producto/19174-;https://www.sspelectronic.com/images/productos/img/19174-1-original.jpg;S;LG;2;1300000016737;Placas Main;70;0.5 x 0.5 x 0.5;2;Placa Main LG 75UK6500PLA EAX67872805(1.1) 66112603
H39N2110C;Placa Main Hisense H39N2110C TP.S506.PB801;41.32;https://www.sspelectronic.com/producto/19175-;https://www.sspelectronic.com/images/productos/img/19175-1-original.jpg;S;;2;1300000016738;Placas Main;50;0.5 x 0.5 x 0.5;1;Placa Main Hisense H39N2110C TP.S506.PB801
clav22610;Modulo Electrónico Lavadora Corbero clav22610;37.48;https://www.sspelectronic.com/producto/19176-;https://www.sspelectronic.com/images/productos/img/19176-1-original.jpg;S;;2;1300000016739;Electroválvula;45.35;0.5 x 0.5 x 0.5;0;Modulo Electrónico Lavadora Corbero clav22610
Soporte Hisense H43M3000 #2;Pies Hisense H39N2110C (con tornillos) SWAP/USADO;8.26;https://www.sspelectronic.com/producto/19177-;https://www.sspelectronic.com/images/productos/img/19177-1-original.jpg;S;;2;1300000016740;Soportes, Pies, Peanas...;10;0.5 x 0.5 x 0.5;1;Pies Hisense H39N2110C (con tornillos) SWAP/USADO
RSAG7.820.6143/ROH #3;Módulo Botonera RSAG7.820.6143/ROH, Hisense H39N2110C;8.26;https://www.sspelectronic.com/producto/19178-;https://www.sspelectronic.com/images/productos/img/19178-1-original.jpg;S;;2;1300000016741;Módulo Botonera;10;0.5 x 0.5 x 0.5;1;Módulo Botonera RSAG7.820.6143/ROH, Hisense H39N2110C
JL.D40081330-003BS-M #9;Tira 8 leds Hisense H39N2110C JL.D39081330-003CS-M;8.26;https://www.sspelectronic.com/producto/19179-;https://www.sspelectronic.com/images/productos/img/19179-1-original.jpg;S;;2;1300000016742;Tiras Leds TV;10;0.5 x 0.5 x 0.5;3;Tira 8 leds Hisense H39N2110C JL.D39081330-003CS-M
23846952;Placa Main Cecotec VQU10065 17MB185 23846952;57.85;https://www.sspelectronic.com/producto/19180-;https://www.sspelectronic.com/images/productos/img/19180-1-original.jpg;S;;2;1300000016743;Placas Main;70;0.5 x 0.5 x 0.5;1;Placa Main Cecotec VQU10065 17MB185 23846952
10.58114.732 SWAP #23;Resistencia Vitro BALAY 3EB715LR/03 10.58114.732 60.16172.012 2000w 230V 20cm SWAP;22.31;https://www.sspelectronic.com/producto/19181-;https://www.sspelectronic.com/images/productos/img/19181-1-original.jpg;S;;2;1300000016744;Resistencia Vitrocerámica;27;0.5 x 0.5 x 0.5;1;Resistencia Vitro BALAY 3EB715LR/03 10.58114.732 60.16172.012 2000w 230V 20cm SWAP
BN96-30783B Rev.00;kit cables Flex / LVDS BN96-30783B Rev.00;15;https://www.sspelectronic.com/producto/19182-;https://www.sspelectronic.com/images/productos/img/19182-1-original.jpg;S;SAMSUNG;2;1300000016745;Cable Flex / LVDS;18.15;0.5 x 0.5 x 0.5;1;kit cables Flex / LVDS BN96-30783B Rev.00
TIRA LED TOSHIBA 17DLB32NER1 #17;kit 13 tiras leds Toshiba 75HL7000;78.51;https://www.sspelectronic.com/producto/19183-;https://www.sspelectronic.com/images/productos/img/19183-1-original.jpg;S;;2;1300000016746;Tiras Leds TV;95;0.5 x 0.5 x 0.5;0;kit 13 tiras leds Toshiba 75HL7000
6596552555 #33;Módulo Electrónico Display Vitro Teka IBC 63100 BF IF08SK_G35_DISP_PLUS DZ-Z304040154;33.06;https://www.sspelectronic.com/producto/19184-;https://www.sspelectronic.com/images/productos/img/19184-1-original.jpg;S;TEKA;2;1300000016747;Módulo Electrónico;40;0.5 x 0.5 x 0.5;1;Módulo Electrónico Display Vitro Teka IBC 63100 BF IF08SK_G35_DISP_PLUS DZ-Z304040154
6596552555 #34;Módulo Electrónico Vitro Teka IBC 63100 BF EMC_POWER_2IN1_BOARD YLKC-211004;33.06;https://www.sspelectronic.com/producto/19185-;https://www.sspelectronic.com/images/productos/img/19185-1-original.jpg;S;TEKA;2;1300000016748;Módulo Electrónico;40;0.5 x 0.5 x 0.5;1;Módulo Electrónico Vitro Teka IBC 63100 BF EMC_POWER_2IN1_BOARD YLKC-211004
6596552555 #35;Módulo Electrónico Vitro Teka IBC 63100 BF DZ-Z304020024 IH_2IN1_G25_POWER_BOARD;33.06;https://www.sspelectronic.com/producto/19186-;https://www.sspelectronic.com/images/productos/img/19186-1-original.jpg;S;TEKA;2;1300000016749;Módulo Electrónico;40;0.5 x 0.5 x 0.5;0;Módulo Electrónico Vitro Teka IBC 63100 BF DZ-Z304020024 IH_2IN1_G25_POWER_BOARD
6596552555 #36;Módulo Electrónico Vitro Teka IBC 63100 BF DZ-Z304020027-BM;33.06;https://www.sspelectronic.com/producto/19187-;https://www.sspelectronic.com/images/productos/img/19187-1-original.jpg;S;TEKA;2;1300000016750;Módulo Electrónico;40;0.5 x 0.5 x 0.5;1;Módulo Electrónico Vitro Teka IBC 63100 BF DZ-Z304020027-BM
23846952 #2;Placa Main Cecotec VQU10065 17MB185 23836962;57.85;https://www.sspelectronic.com/producto/19188-;https://www.sspelectronic.com/images/productos/img/19188-1-original.jpg;S;;2;1300000016751;Placas Main;70;0.5 x 0.5 x 0.5;1;Placa Main Cecotec VQU10065 17MB185 23836962
EAD63969914 #23;Placa Tcon Cecotec VQU10065 BG0009200;16.53;https://www.sspelectronic.com/producto/19189-;https://www.sspelectronic.com/images/productos/img/19189-1-original.jpg;S;;2;1300000016752;Cable Flex / LVDS;20;0.5 x 0.5 x 0.5;1;Placa Tcon Cecotec VQU10065 BG0009200
715G8672-P02-000-002H #17;Fuente Alimentacion Cecotec VQU1065 17IPS56 200218R3;57.85;https://www.sspelectronic.com/producto/19190-;https://www.sspelectronic.com/images/productos/img/19190-1-original.jpg;S;;2;1300000016753;Fuentes de Alimentación;70;0.5 x 0.5 x 0.5;1;Fuente Alimentacion Cecotec VQU1065 17IPS56 200218R3
9000631278 #2;Modúlo Electrónico Mandos Vitro Balay 3EB720LR/01 YL230-02 749463-16 9000631278;24.79;https://www.sspelectronic.com/producto/19191-;https://www.sspelectronic.com/images/productos/img/19191-1-original.jpg;S;BALAY;2;1300000016754;Módulo Electrónico;30;0.5 x 0.5 x 0.5;1;Modúlo Electrónico Mandos Vitro Balay 3EB720LR/01 YL230-02 749463-16 9000631278
10.58114.732 SWAP #24;Resistencia Vitro BALAY 3EB715LR/03 10.58114.732 60.16172.012 2000w 230V 20cm SWAP;24.79;https://www.sspelectronic.com/producto/19192-;https://www.sspelectronic.com/images/productos/img/19192-1-original.jpg;S;;2;1300000016755;Resistencia Vitrocerámica;30;0.5 x 0.5 x 0.5;1;Resistencia Vitro BALAY 3EB715LR/03 10.58114.732 60.16172.012 2000w 230V 20cm SWAP
10.58114.732 SWAP #25;Resistencia Vitro BALAY 3EB715LR/03 10.51114.739 60.16172.012 2200w 230V SWAP;24.79;https://www.sspelectronic.com/producto/19193-;https://www.sspelectronic.com/images/productos/img/19193-1-original.jpg;S;;2;1300000016756;Resistencia Vitrocerámica;30;0.5 x 0.5 x 0.5;1;Resistencia Vitro BALAY 3EB715LR/03 10.51114.739 60.16172.012 2200w 230V SWAP
6596552555 #37;Módulo Electrónico Vitro Teka TR 640 75.13020.xxx 629.889-02 629.875-05;28.93;https://www.sspelectronic.com/producto/19194-;https://www.sspelectronic.com/images/productos/img/19194-1-original.jpg;S;TEKA;2;1300000016757;Módulo Electrónico;35;0.5 x 0.5 x 0.5;1;Módulo Electrónico Vitro Teka TR 640 75.13020.xxx 629.889-02 629.875-05
2302333912 #12;Resistencia Doble Vitro Fagor 2VFT-320 X 7012060 SWAP/USADO;24.79;https://www.sspelectronic.com/producto/19195-;https://www.sspelectronic.com/images/productos/img/19195-1-original.jpg;S;;2;1300000016758;Resistencia Vitrocerámica;30;0.5 x 0.5 x 0.5;2;Resistencia Doble Vitro Fagor 2VFT-320 X 7012060 SWAP/USADO
IC12X #23;Módulo Electrónico Mandos Táctil Vitro FAGOR 2VFT-320 X F-H4F.DD/8300413 93150545010000  swap / de desmontaje;24.79;https://www.sspelectronic.com/producto/19196-;https://www.sspelectronic.com/images/productos/img/19196-1-original.jpg;S;FAGOR;2;1300000016759;Módulo Electrónico;30;0.5 x 0.5 x 0.5;1;Módulo Electrónico Mandos Táctil Vitro FAGOR 2VFT-320 X F-H4F.DD/8300413 93150545010000 swap / de desmontaje
9000765939 #9;Módulo Electronico EAS ELECTRIC EMIH280-F 17166000000207 VER:M1.3;28.93;https://www.sspelectronic.com/producto/19197-;https://www.sspelectronic.com/images/productos/img/19197-1-original.jpg;S;;2;1300000016760;Módulo Electrónico;35;0.5 x 0.5 x 0.5;1;Módulo Electronico EAS ELECTRIC EMIH280-F 17166000000207 VER:M1.3
9000765939 #10;Módulo Electronico EAS ELECTRIC EMIH280-F TP-S2E-02/04 VER: M1.8;24.79;https://www.sspelectronic.com/producto/19198-;https://www.sspelectronic.com/images/productos/img/19198-1-original.jpg;S;;2;1300000016761;Módulo Electrónico;30;0.5 x 0.5 x 0.5;0;Módulo Electronico EAS ELECTRIC EMIH280-F TP-S2E-02/04 VER: M1.8
9000765939 #11;Módulo Electronico EAS ELECTRIC EMIH280-F 171660000002 0241 190425W13 V1.5;28.93;https://www.sspelectronic.com/producto/19199-;https://www.sspelectronic.com/images/productos/img/19199-1-original.jpg;S;;2;1300000016762;Módulo Electrónico;35;0.5 x 0.5 x 0.5;1;Módulo Electronico EAS ELECTRIC EMIH280-F 171660000002 0241 190425W13 V1.5
9000765939 #12;Módulo Electronico EAS ELECTRIC EMIH280-F 171660000002 0241 190420W13 V0;28.93;https://www.sspelectronic.com/producto/19200-;https://www.sspelectronic.com/images/productos/img/19200-1-original.jpg;S;;2;1300000016763;Módulo Electrónico;35;0.5 x 0.5 x 0.5;1;Módulo Electronico EAS ELECTRIC EMIH280-F 171660000002 0241 190420W13 V0
EE16_AVT&POWER_R04, 20180611, E123995 #11;Modúlo Electrónico Mandos Cata TDN 603/B 20160606 E123995;16.53;https://www.sspelectronic.com/producto/19201-;https://www.sspelectronic.com/images/productos/img/19201-1-original.jpg;S;CATA;2;1300000016764;Módulo Electrónico;20;0.5 x 0.5 x 0.5;1;Modúlo Electrónico Mandos Cata TDN 603/B 20160606 E123995
EE16_AVT&POWER_R04, 20180611, E123995 #12;Modúlo Electrónico Mandos EE16_AVT&POWER_R04, 20180611, E123995, Cata TDN 603/B;20.66;https://www.sspelectronic.com/producto/19202-;https://www.sspelectronic.com/images/productos/img/19202-1-original.jpg;S;CATA;2;1300000016765;Módulo Electrónico;25;0.5 x 0.5 x 0.5;0;Modúlo Electrónico Mandos EE16_AVT&POWER_R04, 20180611, E123995, Cata TDN 603/B
RT20012, 1936 #46;Resistencia Vitro RT20012, 1936, 20cm, 230V, 1.8 Kw, Cata TDN 603/B;24.79;https://www.sspelectronic.com/producto/19203-;https://www.sspelectronic.com/images/productos/img/19203-1-original.jpg;S;CATA;2;1300000016766;Resistencia Vitrocerámica;30;0.5 x 0.5 x 0.5;0;Resistencia Vitro RT20012, 1936, 20cm, 230V, 1.8 Kw, Cata TDN 603/B
PHILIPS 32PFL3807H / 12 S.N. FZ1 #2;Main, tcon y cableado PHILIPS 32PFL3807H / 12 S.N. FZ1;55.79;https://www.sspelectronic.com/producto/19204-;https://www.sspelectronic.com/images/productos/img/19204-1-original.jpg;S;;2;1300000016767;Televisores, TV;67.5;0.5 x 0.5 x 0.5;0;Main, tcon y cableado PHILIPS 32PFL3807H / 12 S.N. FZ1
6596552555 #38;Módulo Electrónico Display Vitro Teka TB 6315 VR 00 DQ342H36200006 1749041807;28.93;https://www.sspelectronic.com/producto/19205-;https://www.sspelectronic.com/images/productos/img/19205-1-original.jpg;S;TEKA;2;1300000016768;Módulo Electrónico;35;0.5 x 0.5 x 0.5;2;Módulo Electrónico Display Vitro Teka TB 6315 VR 00 DQ342H36200006 1749041807
BFB1012M 7615e26R #3;Ventilador BFB1012M A01 Vitro Inducción Teka IB 6315 VR 00;12.4;https://www.sspelectronic.com/producto/19206-;https://www.sspelectronic.com/images/productos/img/19206-1-original.jpg;S;TEKA;2;1300000016769;Ventilador;15;0.5 x 0.5 x 0.5;1;Ventilador BFB1012M A01 Vitro Inducción Teka IB 6315 VR 00
6596552555 #39;Módulo Electrónico Display Vitro Teka IB 6315 VR 00;41.32;https://www.sspelectronic.com/producto/19207-;https://www.sspelectronic.com/images/productos/img/19207-1-original.jpg;S;TEKA;2;1300000016770;Módulo Electrónico;50;0.5 x 0.5 x 0.5;1;Módulo Electrónico Display Vitro Teka IB 6315 VR 00
8307362 #8;Módulo Electrónico VITRO TEKA TT 620 980.011-01 75.13020.xxx 629.893-00;33.06;https://www.sspelectronic.com/producto/19208-;https://www.sspelectronic.com/images/productos/img/19208-1-original.jpg;S;TEKA;2;1300000016771;Módulo Electrónico;40;0.5 x 0.5 x 0.5;1;Módulo Electrónico VITRO TEKA TT 620 980.011-01 75.13020.xxx 629.893-00
